name,source_category
Shadurakul,Category:Outsiders
Shator,Category:Outsiders
Shirokinukatsukami,Category:Outsiders
Shocker,Category:Outsiders
Skeroloth,Category:Outsiders
Skulvyn,Category:Outsiders
Slaad,Category:Outsiders
Sliver,Category:Outsiders
Slow shadow,Category:Outsiders
Solamith,Category:Outsiders
Solar,Category:Outsiders
Sorrowsworn demon,Category:Outsiders
Spinagon,Category:Outsiders
Stitched devil,Category:Outsiders
Stonechild,Category:Outsiders
Stony devil,Category:Outsiders
Succubus,Category:Outsiders
Sword archon,Category:Outsiders
Sylph,Category:Outsiders
Tanar'ri,Category:Outsiders
Thaskor,Category:Outsiders
Throne archon,Category:Outsiders
Tiefling,Category:Outsiders
Titan,Category:Outsiders
Tojanida,Category:Outsiders
Tome archon,Category:Outsiders
Trilloch,Category:Outsiders
Triton,Category:Outsiders
Trumpet archon,Category:Outsiders
Tsucora quori,Category:Outsiders
Ultroloth,Category:Outsiders
Umbral gloom,Category:Outsiders
Unseelie,Category:Outsiders
Uridezu,Category:Outsiders
Ursinal,Category:Outsiders
Uvuudaum,Category:Outsiders
Vaporighu,Category:Outsiders
Vargouille,Category:Outsiders
Vhaerath,Category:Outsiders
Voor,Category:Outsiders
Vorr,Category:Outsiders
Vrock,Category:Outsiders
War devil,Category:Outsiders
Warden archon,Category:Outsiders
Water genasi,Category:Outsiders
Whisper demon,Category:Outsiders
White slaad,Category:Outsiders
Word archon,Category:Outsiders
Worghest,Category:Outsiders
Xag-ya,Category:Outsiders
Xaos,Category:Outsiders
Xeg-yi,Category:Outsiders
Xerfilstyx,Category:Outsiders
Xill,Category:Outsiders
Xixecal,Category:Outsiders
Xorn,Category:Outsiders
Yagnoloth,Category:Outsiders
Yeth hound,Category:Outsiders
Yochlol,Category:Outsiders
Yugoloth,Category:Outsiders
Zovvut,Category:Outsiders
Snowy owlbear,Category:Owlbears
Broadbeak,Category:Owlbears
Deepbeak,Category:Owlbears
Featherfirn,Category:Owlbears
Hornclaw,Category:Owlbears
Juniper (owlbear),Category:Owlbears
Owlbear cub,Category:Owlbears
Ulchabhán Mór,Category:Owlbears
Busain,Category:Pahari
Salana,Category:Pahari
Sawaka,Category:Pan lung
Gallus,Category:Pechs
Cloudwing,Category:Pegasi
Sulbain,Category:Pegasi
Sunrise (pegasus),Category:Pegasi
Sunset,Category:Pegasi
Yathaghera,Category:Pegasi
Culcathrax,Category:Phaerimm
Cushtal,Category:Phaerimm
Drullister,Category:Phaerimm
Ooumraun,Category:Phaerimm
Phaerl,Category:Phaerimm
Tha,Category:Phaerimm
Zay,Category:Phaerimm
Feng huang,Category:Phoenixes
Misikin,Category:Phoenixes
Blue Ribbon Pig,Category:Pigs
Abarax,Category:Pit fiends
Agamur,Category:Pit fiends
Albert (pit fiend),Category:Pit fiends
Baazka,Category:Pit fiends
Baelrath,Category:Pit fiends
Barbathra,Category:Pit fiends
Baziel,Category:Pit fiends
Beealtimatuche,Category:Pit fiends
Belagon,Category:Pit fiends
Duracles,Category:Pit fiends
Garauder,Category:Pit fiends
Gorkor,Category:Pit fiends
Grimvold,Category:Pit fiends
Jarleil,Category:Pit fiends
Khartach,Category:Pit fiends
Koraboros,Category:Pit fiends
Kurgaloth,Category:Pit fiends
Lucille,Category:Pit fiends
Mephasm,Category:Pit fiends
Orochal,Category:Pit fiends
Perstur,Category:Pit fiends
Shummrath,Category:Pit fiends
Tanetal,Category:Pit fiends
Tharthammon,Category:Pit fiends
Dolly Dolly Dolly,Category:Pixies
Inkwing,Category:Pixies
Teremon,Category:Pixies
Nascius,Category:Planetars
Bahamut,Category:Platinum dragons
Lendys,Category:Platinum dragons
Tamara,Category:Platinum dragons
Amarok,Category:Primal spirits
Earthmother,Category:Primal spirits
Eldath,Category:Primal spirits
Gorthok,Category:Primal spirits
Magnar,Category:Primal spirits
Nobanion,Category:Primal spirits
Obo'laka,Category:Primal spirits
Quorlinn,Category:Primal spirits
Wongo,Category:Primal spirits
World Serpent,Category:Primal spirits
Aeristhax,Category:Pseudodragons
Akilskyls,Category:Pseudodragons
Beau,Category:Pseudodragons
Nelvik,Category:Pseudodragons
Purlakhonthiis,Category:Pseudodragons
Weeshrike,Category:Pseudodragons
K'rr'zaalt,Category:Pterafolk
Nrakka,Category:Pterafolk
Delgithnar,Category:Quaggoths
Derendil,Category:Quaggoths
Grumble,Category:Quaggoths
Quaggoth,Category:Quaggoths
Glizn,Category:Quasits
Jezebel,Category:Quasits
Noxit,Category:Quasits
Ophurkh,Category:Quasits
Shovel (quasit),Category:Quasits
Tephanis,Category:Quicklings
Crimonil,Category:Rakshasas
Devang,Category:Rakshasas
Gnomon,Category:Rakshasas
Ickshar,Category:Rakshasas
Ihtafeer,Category:Rakshasas
Imura,Category:Rakshasas
Jurrgal,Category:Rakshasas
Mahadi,Category:Rakshasas
Nadir,Category:Rakshasas
Royappa,Category:Rakshasas
Sikkat,Category:Rakshasas
Suliyar,Category:Rakshasas
Tahmael,Category:Rakshasas
Tirumala (rakshasa),Category:Rakshasas
Valantajar,Category:Rakshasas
Aundra Blacklock,Category:Raptorans
Raptoran,Category:Raptorans
Giant Zakharan rat,Category:Rats
Kyorli,Category:Rats
Mighty Rat of Cunning Demeanor,Category:Rats
Giant rat,Category:Rats
Rattigan,Category:Rats
Ratin Sesescor,Category:Rats
Skittle,Category:Rats
Zuunt,Category:Rats
Anthas,Category:Ravens
Feor,Category:Ravens
George,Category:Ravens
Koravis,Category:Ravens
Myrcrest,Category:Ravens
Noble (raven),Category:Ravens
Giant raven,Category:Ravens
Thorn (bird),Category:Ravens
Aconflagblazen,Category:Red dragons
Aizagora,Category:Red dragons
Akregon,Category:Red dragons
Aptoryx,Category:Red dragons
Argathakul,Category:Red dragons
Arsekaslyx,Category:Red dragons
Ashardalon,Category:Red dragons
Ashtyrranthor,Category:Red dragons
Balagos,Category:Red dragons
Caminus,Category:Red dragons
Charvekkanathor,Category:Red dragons
Craum Straug,Category:Red dragons
Daeronnax,Category:Red dragons
Deniak,Category:Red dragons
Dran Draggore,Category:Red dragons
Drazachytus,Category:Red dragons
Ephelomon,Category:Red dragons
Eshcaz,Category:Red dragons
Ajax Firestorm,Category:Red dragons
Firkraag,Category:Red dragons
Sirian Flametongue,Category:Red dragons
Flash (dragon),Category:Red dragons
Fyrentennimar,Category:Red dragons
Fyrillicus,Category:Red dragons
Glathkarlarrogh,Category:Red dragons
Golozz,Category:Red dragons
Gormauthator,Category:Red dragons
Gorthalylaug,Category:Red dragons
Grinnsira,Category:Red dragons
Guyanothaz,Category:Red dragons
Halarglautha,Category:Red dragons
Halinaxus,Category:Red dragons
Hohengroth,Category:Red dragons
Hoondarrh,Category:Red dragons
Imvaernarhro,Category:Red dragons
Infernexus,Category:Red dragons
Blas Iwan,Category:Red dragons
Karrnsyrrl,Category:Red dragons
Karrundax,Category:Red dragons
Kezzanamark,Category:Red dragons
Klauth,Category:Red dragons
Larauthtor,Category:Red dragons
Larghauseth,Category:Red dragons
Lostmauth,Category:Red dragons
Mahatnartorian,Category:Red dragons
Malaritheos,Category:Red dragons
Malazan,Category:Red dragons
Micahrastir,Category:Red dragons
Mistinarperadnacles Hai Draco,Category:Red dragons
Narlgathra,Category:Red dragons
Nevalarich,Category:Red dragons
Palasiraks,Category:Red dragons
Phlagethax,Category:Red dragons
Qudenos,Category:Red dragons
Rhodrolytharnestrix,Category:Red dragons
Rivenaurlgoth,Category:Red dragons
Rylatar'ralah'tyma,Category:Red dragons
Saladrex,Category:Red dragons
Scorlworyx,Category:Red dragons
Skarra,Category:Red dragons
Smergadas,Category:Red dragons
Tam (dragon),Category:Red dragons
Tchazzar,Category:Red dragons
Tharas'kalagram,Category:Red dragons
Themberchaud,Category:Red dragons
Thraxata,Category:Red dragons
Uryiax,Category:Red dragons
Velcuthimmorhar,Category:Red dragons
Vylxildross,Category:Red dragons
Wrathburn,Category:Red dragons
Ylveraasahlisar,Category:Red dragons
Zathrantramix,Category:Red dragons
Zormapalearath,Category:Red dragons
Bert Adams,Category:Redcaps
Jatlo,Category:Redcaps
Grimak Nailbiter,Category:Redcaps
Silas Silvertongue,Category:Redcaps
Mauj,Category:Reef giants
Fanegonorom,Category:Revenants
Velasta T'sarran,Category:Revenants
Velina T'sarran,Category:Revenants
Chen Ching Ch'ien,Category:River spirit folk
Kogi,Category:River spirit folk
Kotaro Taro,Category:River spirit folk
Miyoshi,Category:River spirit folk
Chaos roc,Category:Rocs
Iskra,Category:Rocs
Riyas,Category:Rocs
Sar,Category:Rocs
Zakharan roc,Category:Rocs
Xuchallit,Category:Ropers
Chenowyn,Category:Ruby dragons
Sardior,Category:Ruby dragons
Alyittyl,Category:Sahuagin
Blood challenge,Category:Sahuagin
Daganisoraan,Category:Sahuagin
Feerlattiys,Category:Sahuagin
Ghald,Category:Sahuagin
Prugdush Glurp,Category:Sahuagin
Huaanton,Category:Sahuagin
Ixilthetocal,Category:Sahuagin
Kromes,Category:Sahuagin
Malenti,Category:Sahuagin
Oshalla,Category:Sahuagin
Sahuagin,Category:Sahuagin
Sallinithyl,Category:Sahuagin
Senityili,Category:Sahuagin
T'Kalah,Category:Sahuagin
T'Raam,Category:Sahuagin
Thelokassyil,Category:Sahuagin
Tlyysixxous,Category:Sahuagin
Vhloar,Category:Sahuagin
Villynaty,Category:Sahuagin
Braznioch,Category:Salamanders
Finnfaran,Category:Salamanders
P'Thall,Category:Salamanders
Shikata,Category:Salamanders
T'Zull,Category:Salamanders
Bleucorundum,Category:Sapphire dragons
Domborcojh,Category:Sapphire dragons
Malaeragoth,Category:Sapphire dragons
Moroardryn,Category:Sapphire dragons
Tazaeraglaund,Category:Sapphire dragons
"Vharharaunt ""Oldclaw""",Category:Sapphire dragons
King Oreme,Category:Sarrukh
Pil'it'ith,Category:Sarrukh
Sath'fiss'ith,Category:Sarrukh
Shristisanti,Category:Sarrukh
Ziss'thiss,Category:Sarrukh
Brunga,Category:Saru
Bubba,Category:Saru
Crash,Category:Saru
Vimu,Category:Saru
Baerelus,Category:Satyrs
Harmon (satyr),Category:Satyrs
Quellonis,Category:Satyrs
Theamont,Category:Satyrs
Aszloakh,Category:Saurials
Copperbloom,Category:Saurials
Coral (saurial),Category:Saurials
Dragonbait,Category:Saurials
Grypht,Category:Saurials
Handful,Category:Saurials
Rex,Category:Saurials
Saurial,Category:Saurials
Squch,Category:Scaladars
Carrackus,Category:Scrags
Omgar,Category:Sea drakes
Auntie Unk,Category:Sea hags
Granny Muyuk,Category:Sea hags
Dorotee Leachlung,Category:Sea hags
Thuluna Maah,Category:Sea hags
Nana Pocktuss,Category:Sea hags
Olive Stillwater,Category:Sea hags
Tanjus,Category:Sea hags
Myldryd Urchinspine,Category:Sea hags
Nado Tori,Category:Sea spirit folk
Ninkai,Category:Sea spirit folk
Ueda Teishi,Category:Sea spirit folk
Yin-kung T'o,Category:Sea spirit folk
Jsss,Category:Sea wyrms
Antethriss,Category:Shadar-kai
Ashok,Category:Shadar-kai
Chanoch,Category:Shadar-kai
Cree,Category:Shadar-kai
He Who Was,Category:Shadar-kai
Helayna,Category:Shadar-kai
Ilvani,Category:Shadar-kai
Lover's Whisper,Category:Shadar-kai
Mister Witch,Category:Shadar-kai
Natan,Category:Shadar-kai
Nirka,Category:Shadar-kai
Of Thine Will,Category:Shadar-kai
Qalthus,Category:Shadar-kai
Skagi,Category:Shadar-kai
Teralyn,Category:Shadar-kai
Thoran,Category:Shadar-kai
Traedis,Category:Shadar-kai
Uwan,Category:Shadar-kai
Vedoran,Category:Shadar-kai
Ajloon,Category:Shades
Variance Amatick,Category:Shades
Orthinos Eln,Category:Shades
Ovith,Category:Shades
Rapha,Category:Shades
Shade wolf,Category:Shades
Suelivain,Category:Shades
Aglarel Tanthul,Category:Shades
Clariburnus Tanthul,Category:Shades
Escanor Tanthul,Category:Shades
Malath Tanthul,Category:Shades
Mattick Tanthul,Category:Shades
Melegaunt Tanthul,Category:Shades
Rivalen Tanthul,Category:Shades
Vattick Tanthul,Category:Shades
Telemont Tanthul,Category:Shades
Tyvrus,Category:Shades
Vatilan,Category:Shadow demons
Verix,Category:Shadow demons
Delethyrsos,Category:Shadow dragons
Furlinastis,Category:Shadow dragons
Gloomfang,Category:Shadow dragons
Glouroth,Category:Shadow dragons
Haerinvureem,Category:Shadow dragons
Othimturac,Category:Shadow dragons
Shadowdeath,Category:Shadow dragons
Shadraxil,Category:Shadow dragons
Shimmergloom,Category:Shadow dragons
Thaxll'ssillyia,Category:Shadow dragons
Shadow of Lost Souls' Swamp,Category:Shadows
Shadowpaw,Category:Shadows
Twilizen,Category:Shadows
Imrul Athelzedar,Category:Shadowstaves
Tsanbrin Aulmeroevler,Category:Shadowstaves
Phambra Chalyphar,Category:Shadowstaves
Velomar Dauntcastle,Category:Shadowstaves
Arghorst Talandor,Category:Shadowstaves
Canumbrax,Category:Shadurakul
Ka'ioa'Tara,Category:Shalarin
Po'ioa'nam,Category:Shalarin
Ri'ola'con,Category:Shalarin
Ri'ola'kirk,Category:Shalarin
Shalarin,Category:Shalarin
Tu'ara'thal,Category:Shalarin
Tu'ola'sara,Category:Shalarin
Tu'uua'col,Category:Shalarin
Li Kit Su,Category:Shen lung
Sikkin Wu,Category:Shen lung
Kip,Category:Shifters
Razorclaw shifter,Category:Shifters
Adalon,Category:Silver dragons
Asativarainuth,Category:Silver dragons
Azhaq,Category:Silver dragons
Clarion (dragon),Category:Silver dragons
Dalanyrr,Category:Silver dragons
Dargentum,Category:Silver dragons
Eacoathildarandus,Category:Silver dragons
Havarlan,Category:Silver dragons
Irizzorl,Category:Silver dragons
Jaerlethket,Category:Silver dragons
Kastrandrethilian,Category:Silver dragons
Fi Lendicol,Category:Silver dragons
Mikkaalgensis,Category:Silver dragons
Mithbarakaz,Category:Silver dragons
Moonwing,Category:Silver dragons
Otaaryliakkarnos,Category:Silver dragons
Pharyssolnyth,Category:Silver dragons
Shattershree,Category:Silver dragons
Deszeldaryndun Silverwing,Category:Silver dragons
Silverywing,Category:Silver dragons
Teskulladar,Category:Silver dragons
Iliya,Category:Simurghs
Blue Lady,Category:Sirines
Sil,Category:Sirines
Bloodmarrow skeleton,Category:Skeletons
Bonebreaker,Category:Skeletons
Burnbones,Category:Skeletons
Cook (skeleton),Category:Skeletons
Derek,Category:Skeletons
Dread,Category:Skeletons
Godey,Category:Skeletons
Gothror the Ravager,Category:Skeletons
Helicon Avamere,Category:Skeletons
Morfred,Category:Skeletons
Skeleton dragon,Category:Skeletons
Skeleton warrior,Category:Skeletons
Animal skeleton,Category:Skeletons
Skulk,Category:Skulks
Bazim-Gorag,Category:Slaad lords
Chourst,Category:Slaad lords
Rennbuu,Category:Slaad lords
Ssendam,Category:Slaad lords
Wartle,Category:Slaad lords
Ygorl,Category:Slaad lords
Head Taker,Category:Slayer genies
Mujibur,Category:Slayer genies
Slime,Category:Slimes
Fission slime,Category:Slimes
Green slime,Category:Slimes
Olive slime,Category:Slimes
Shadow slime,Category:Slimes
Slime creature,Category:Slimes
Capnolithyl,Category:Smoke drakes
Al Dimeneira,Category:Solars
Arazium,Category:Solars
Felarathael,Category:Solars
Gabriel,Category:Solars
Lashrael,Category:Solars
Viryn,Category:Solars
Jhanadra Caseldown,Category:Song dragons
Alrue Crownshield,Category:Song dragons
Ammaratha Cyndusk,Category:Song dragons
Essembramaerytha,Category:Song dragons
Karasendrieth,Category:Song dragons
Taraunramorlamurla,Category:Song dragons
Aloxag,Category:Spectators
Thoim Zalamm,Category:Spectators
Malus Blackiron,Category:Specters
Crypt King,Category:Specters
Dosal Marnath,Category:Specters
Eternal Wanderer,Category:Specters
Peredus,Category:Specters
Hanging Tree of Ravencourt,Category:Specters
Vazuk,Category:Specters
Fusamu,Category:Spider katanga
Mother of a Thousand Young,Category:Spider katanga
Taru,Category:Spider katanga
Allanna,Category:Spirit folk
Bamboo spirit folk,Category:Spirit folk
Kalon Doring,Category:Spirit folk
Gugari,Category:Spirit folk
Hu Tieh,Category:Spirit folk
Lalilana,Category:Spirit folk
Manjusri,Category:Spirit folk
Oe-Ura,Category:Spirit folk
River spirit folk,Category:Spirit folk
Sea spirit folk,Category:Spirit folk
Spirit folk,Category:Spirit folk
Tam'hi,Category:Spirit folk
Asp (spirit naga),Category:Spirit nagas
Deathgaze,Category:Spirit nagas
Ihanvas,Category:Spirit nagas
Ossium,Category:Spirit nagas
Saren'kek,Category:Spirit nagas
Ssibalentanamas,Category:Spirit nagas
Alosaka,Category:Spirits
Amra (spirit),Category:Spirits
Arcane whirlwind,Category:Spirits
Bauh-yin,Category:Spirits
Bestial spirit,Category:Spirits
Black Leopard,Category:Spirits
Cave kala,Category:Spirits
Chac,Category:Spirits
Cham Loc,Category:Spirits
Chou Lin Shi,Category:Spirits
Cosalla Huin To,Category:Spirits
Djangkong,Category:Spirits
Djim,Category:Spirits
Domovoi,Category:Spirits
Eagle (spirit),Category:Spirits
Earth kala,Category:Spirits
Earth Spider,Category:Spirits
El Ma'ra Dat-ur Ojhogo,Category:Spirits
Elisia,Category:Spirits
Flame spirit,Category:Spirits
Gaki,Category:Spirits
Gendruwo,Category:Spirits
Gohei p'oh,Category:Spirits
Gorath,Category:Spirits
Hama,Category:Spirits
Harooga,Category:Spirits
Haunt,Category:Spirits
Hawk Lord,Category:Spirits
Hu hsien,Category:Spirits
Ikiryo,Category:Spirits
Iyatiku,Category:Spirits
Jiki-ketsu-gaki,Category:Spirits
Jiki-niku-gaki,Category:Spirits
Kala,Category:Spirits
Kaluk,Category:Spirits
Kholiathra,Category:Spirits
Kendai Kousra,Category:Spirits
Krakentua,Category:Spirits
Krakentua (Isle of Gargantuas),Category:Spirits
Krakentua (Ito-jo),Category:Spirits
Krakentua (Shinkintin),Category:Spirits
Kyriusho,Category:Spirits
Ladies of Compassion,Category:Spirits
Lasishal Ama,Category:Spirits
Lelembut,Category:Spirits
Masauwu,Category:Spirits
Memedi,Category:Spirits
Men-shen,Category:Spirits
Mushroom shikki-gaki,Category:Spirits
Nakata,Category:Spirits
Onoye,Category:Spirits
P'oh,Category:Spirits
Panaspati,Category:Spirits
Quarasas,Category:Spirits
Sage spirit,Category:Spirits
Sei,Category:Spirits
Setan gundul,Category:Spirits
Shakak,Category:Spirits
Shikki-gaki,Category:Spirits
Shinen-gaki,Category:Spirits
Sho'tokunungwa,Category:Spirits
Spirit,Category:Spirits
Spirit of the air,Category:Spirits
Spirit of the Forest,Category:Spirits
Spirit of the Neverwinter Woods,Category:Spirits
Spirit of the Sun,Category:Spirits
Spirit of Wa,Category:Spirits
Sun (Maztica),Category:Spirits
Sundel bolong,Category:Spirits
Sus'sistinako,Category:Spirits
Thaniel,Category:Spirits
Thashasa,Category:Spirits
Thomil,Category:Spirits
Tween,Category:Spirits
Tzar-Su,Category:Spirits
Uthraki,Category:Spirits
Uwil,Category:Spirits
War Twins,Category:Spirits
Wedon,Category:Spirits
Wolf lord,Category:Spirits
Wood man,Category:Spirits
Wood wose,Category:Spirits
Yau-mor,Category:Spirits
Atomie,Category:Sprites
Bugenius,Category:Sprites
Feythrin,Category:Sprites
Grig,Category:Sprites
Light maker,Category:Sprites
Nixie,Category:Sprites
Pixie,Category:Sprites
Sakina,Category:Sprites
Sea sprite,Category:Sprites
Shrub sprite,Category:Sprites
Sprite (creature),Category:Sprites
Yazilliclik,Category:Sprites
Corinna (squirrel),Category:Squirrels
Percival,Category:Squirrels
Spar,Category:Squirrels
Timber (squirrel),Category:Squirrels
Jalanvaloss,Category:Steel dragons
Malavauvrantarandra,Category:Steel dragons
Phaudrantanthildrar,Category:Steel dragons
Rauvrahrileenatandrar,Category:Steel dragons
Razylymingeir,Category:Steel dragons
Torthalindrarron,Category:Steel dragons
Velsaertirden,Category:Steel dragons
Yemere,Category:Steel dragons
Zundaerazylym,Category:Steel dragons
Aris (giant),Category:Stone giants
Braxow,Category:Stone giants
Daitya,Category:Stone giants
Dorhun,Category:Stone giants
Gavorial,Category:Stone giants
Ghunda,Category:Stone giants
Hgraam,Category:Stone giants
Hulda,Category:Stone giants
Jaal,Category:Stone giants
Kayalithica,Category:Stone giants
Keld,Category:Stone giants
Kranum,Category:Stone giants
Kulnajriem,Category:Stone giants
Obadai,Category:Stone giants
Qurrok,Category:Stone giants
Rihuud,Category:Stone giants
Stone giant,Category:Stone giants
Thurrak,Category:Stone giants
Ulthar,Category:Stone giants
Urmas,Category:Stone giants
Ustova,Category:Stone giants
Vardun,Category:Stone giants
Wigluf,Category:Stone giants
Xorta,Category:Stone giants
Yauln,Category:Stone giants
Zorkh,Category:Stone giants
Awtawmatawn,Category:Stone golems
Ouldra,Category:Stone golems
Tempest (storm elemental),Category:Storm elementals
Anastes,Category:Storm giants
Eusebius,Category:Storm giants
Kraddokk,Category:Storm giants
Krakosh,Category:Storm giants
Abinor Lashingwind,Category:Storm giants
Cumulus Longstride,Category:Storm giants
Lorthar,Category:Storm giants
Mirran,Category:Storm giants
Neri,Category:Storm giants
Nikol,Category:Storm giants
Nimir,Category:Storm giants
Nym (storm giant),Category:Storm giants
